ZIPCODE	GENDER_FEMALE	GENDER_MALE	GROUP_SIZE_CAT	AGE_CAT	AGE_T1	AGE_T2	BMI_T1	WEIGHT_T1	HIP_T1	HEIGHT_T1	WAIST_T1	BMI_T2	WEIGHT_T2	HIP_T2	HEIGHT_T2	WAIST_T2	EDUCATION_LOWER_T1	EDUCATION_LOWER_T2	WORK_T1	WORK_T2	LOW_QUALITY_OF_LIFE_T1	LOW_QUALITY_OF_LIFE_T2	DBP_T1	DBP_T2	HBF_T1	HBF_T2	MAP_T1	MAP_T2	SBP_T1	SBP_T2	HTN_MED_T1	CHO_T1	GLU_T1	CHO_T2	GLU_T2	RESPIRATORY_DISEASE_T1	PACKYEARS	SMOKING	METABOLIC_DISORDER_T1	METABOLIC_DISORDER_T2	LLDS	Quintile_LLDS	MWK_VAL	SCOR_VAL	MWK_NO_VAL	SCOR_NO_VAL	PREGNANCIES	OSTEOARTHRITIS_T1	SLEEP_QUALITY	DIAG_CFS_CDC	DIAG_FIBROMYALGIA_ACR	DIAG_IBS_ROME3	C_SUM_T1	A_SUM_T1	SC_SUM_T1	I_SUM_T1	E_SUM_T1	SD_SUM_T1	V_SUM_T1	D_SUM_T1	LTE_SUM_T1	LDI_SUM_T1	LTE_SUM_T2	LDI_SUM_T2	NSES_YEAR	NSES	MENTAL_DISORDER_T1	MENTAL_DISORDER_T2
9744	68,60	31,40	1	8	45,92	51,23	26,28	77,42	98,26	171,29	90,71	26,73	79,12	101,56	172,00	92,73	31,62	36,36	67,27	71,05	9,09	15,58	72,13	70,55	72,68	70,12	91,42	93,28	122,26	128,06	11,11	5,29	5,04	5,00	5,33	9,09	5,77	14,29	5,08	6,78	23,86	2,89	492,44	2563,94	302,36	1613,54	1,91	7,56	53,33	2,82	4,29	5,63	29,26	19,47	20,61	21,41	21,26	28,35	18,73	28,67	1,25	2,65	0,69	1,96	2009,90	-0,42	2,03	1,51
9745	62,26	37,74	1	9	46,80	50,45	25,77	78,00	97,04	173,48	89,51	25,55	76,37	98,70	172,62	88,84	28,85	30,14	74,26	73,61	5,94	5,48	72,06	71,14	70,91	69,62	91,43	92,99	122,28	126,76	10,68	5,00	5,03	5,00	5,15	7,92	6,44	19,00	2,83	2,83	24,19	3,05	489,66	2657,86	320,68	1812,97	1,86	6,60	41,67	1,47	3,03	5,80	30,01	18,21	19,19	22,43	23,18	29,19	17,89	28,69	1,09	2,65	0,66	1,94	2009,96	-0,10	1,70	1,64
9746	55,05	44,95	3	7	40,02	44,53	24,91	76,65	95,63	174,71	87,31	25,09	77,49	98,15	175,39	87,52	13,27	14,21	84,72	89,34	7,24	5,08	70,49	70,59	71,98	67,78	88,87	90,10	118,68	121,31	5,70	4,89	4,97	4,92	4,99	8,22	4,75	14,24	0,31	1,58	24,55	3,10	407,58	2227,68	272,97	1554,65	1,71	4,92	28,72	2,35	3,53	5,33	30,95	17,58	18,47	21,76	22,66	29,62	17,18	29,02	0,92	2,31	0,54	2,11	2009,83	1,96	1,08	1,31
9751	59,09	40,91	1	9	48,69	54,28	25,04	76,25	95,96	173,85	88,26	25,30	76,98	99,37	173,92	88,13	12,24	16,16	70,00	66,00	1,42	9,00	72,02	71,33	70,50	68,84	91,66	92,51	122,70	126,29	10,53	5,04	4,94	5,06	4,99	7,09	4,98	12,86	0,68	0,68	26,01	3,43	375,88	2105,99	329,20	1872,60	2,04	13,16	51,85	2,50	6,17	7,41	30,68	17,89	19,03	22,67	21,68	29,33	17,13	28,76	0,87	2,35	0,70	1,81	2009,90	0,37	1,52	1,00
9752	63,83	36,17	1	10	51,21	54,88	24,90	75,52	95,73	173,92	87,84	24,83	75,25	98,70	173,91	87,59	13,04	3,45	59,38	63,22	6,06	8,05	71,91	71,61	69,76	68,64	91,99	93,72	123,85	128,99	12,95	5,51	4,94	5,35	4,91	9,85	7,49	15,15	1,44	1,44	26,82	3,53	418,44	2214,10	339,97	1821,74	2,05	8,57	23,81	1,32	5,26	3,95	30,08	17,83	18,83	21,99	21,26	29,47	17,35	28,55	1,06	2,08	0,79	1,99	2009,83	0,93	1,62	1,25
9753	57,74	42,26	1	9	47,48	52,42	24,76	74,96	96,07	173,68	87,21	24,78	75,47	97,83	174,17	87,57	25,31	17,14	75,97	72,38	6,96	8,49	72,12	72,48	69,99	67,54	91,54	94,09	122,58	127,54	10,30	5,03	5,02	5,00	5,18	12,82	5,48	11,18	3,59	5,99	26,53	3,49	414,86	2270,77	334,31	1868,04	2,07	11,98	25,00	1,05	5,32	5,26	29,79	18,34	19,71	22,19	22,20	29,26	18,45	29,15	0,83	2,24	0,73	2,20	2009,90	0,36	1,17	1,83
9761	59,17	40,83	1	10	51,64	57,26	26,00	78,17	98,41	173,04	90,69	26,31	78,88	100,57	173,05	92,11	27,78	22,22	63,16	57,41	7,10	6,48	72,63	72,15	71,46	69,17	92,83	95,06	124,51	130,33	18,67	5,18	5,09	5,13	5,16	9,68	7,02	10,76	5,36	7,14	26,29	3,44	460,76	2388,11	321,77	1693,15	1,97	13,10	33,33	0,98	2,94	1,96	29,81	18,16	19,08	21,62	20,97	29,71	17,98	28,79	1,11	2,21	0,81	1,48	2009,88	0,13	1,66	0,56
9765	57,01	42,99	1	10	52,09	58,14	25,99	78,66	98,14	173,72	90,20	26,09	78,18	99,24	172,95	90,24	22,64	21,43	62,75	51,43	4,85	8,57	72,68	75,15	69,99	69,85	92,58	97,54	123,99	132,47	16,19	5,15	5,01	5,15	5,25	10,68	4,84	8,82	4,72	5,66	25,82	3,43	387,54	2064,86	294,27	1598,51	2,18	7,55	0,00	0,00	0,00	5,00	30,06	18,18	19,12	21,63	21,56	29,65	17,82	28,89	0,98	2,14	0,71	1,77	2009,93	0,61	1,39	1,67
9766	52,94	47,06	1	7	39,89	45,13	24,58	76,42	95,26	175,33	86,49	24,47	75,88	96,85	175,47	85,34	8,97	12,77	84,42	78,72	3,90	6,38	72,07	70,53	69,25	67,60	89,87	89,19	118,82	118,53	6,10	5,05	4,99	4,87	4,99	6,49	2,54	11,43	2,47	2,50	24,99	3,13	348,61	2142,97	324,86	2024,20	1,76	1,20	44,00	2,63	5,41	7,89	30,89	16,86	18,69	21,53	22,82	29,37	16,93	28,94	0,85	2,42	0,66	2,32	2009,91	1,03	1,45	2,86
9771	53,95	46,05	1	8	43,01	49,48	26,29	79,63	100,59	173,65	89,03	26,27	79,98	100,49	174,53	90,81	25,00	25,27	74,07	71,43	7,86	9,89	75,80	73,91	72,60	71,24	94,68	95,31	126,43	129,18	14,67	4,96	5,05	5,01	5,15	9,35	5,57	16,67	4,05	4,73	24,43	3,14	655,29	3464,05	302,84	1701,78	2,21	4,61	24,42	1,23	3,75	4,94	29,77	18,88	20,20	22,00	21,59	29,24	18,43	28,89	0,77	2,26	0,67	2,10	2009,79	0,12	2,45	2,26
9774	57,45	42,55	1	8	44,01	50,59	25,31	77,91	99,21	174,97	86,51	24,61	77,05	98,35	176,49	86,03	19,10	20,37	80,25	81,82	11,49	9,09	73,99	74,07	69,50	67,48	93,50	95,70	125,66	129,83	8,79	4,83	5,15	4,99	5,02	8,14	6,29	23,26	2,25	2,25	24,77	3,24	571,04	2986,73	235,83	1310,71	1,82	6,38	34,62	1,89	7,55	1,89	29,78	18,42	20,14	21,94	21,88	29,60	18,37	27,73	0,73	2,53	0,35	2,20	2009,74	0,53	1,48	1,19
9781	56,15	43,85	14	8	43,53	49,55	25,79	78,42	99,08	173,92	89,82	25,88	79,25	99,41	174,85	89,87	31,48	27,62	49,14	75,87	7,64	10,86	74,36	73,20	73,13	69,42	94,29	94,77	128,02	128,34	12,81	4,99	5,04	5,02	5,15	8,19	6,79	22,82	3,22	4,67	24,37	3,07	610,60	3183,02	276,69	1513,48	2,08	5,72	34,65	2,06	5,46	4,11	29,50	18,78	19,60	22,20	21,71	29,46	18,45	28,52	1,03	2,21	0,78	2,05	2006,88	0,06	1,87	1,85
9785	56,34	43,66	1	9	45,38	53,25	25,66	78,27	99,02	174,59	90,29	26,21	79,48	100,64	174,06	92,40	23,53	25,00	52,50	68,63	10,29	11,54	75,51	73,29	72,04	72,29	95,55	96,20	129,48	132,02	14,29	5,00	5,14	5,02	5,45	4,41	7,36	21,88	4,29	8,57	25,80	3,33	582,60	3085,50	290,78	1626,42	2,42	7,04	15,38	2,08	6,25	2,08	30,17	19,02	19,44	21,86	21,11	29,38	18,40	28,83	1,05	2,03	0,55	1,73	2007,97	0,63	0,84	0,89
9791	60,20	39,80	6	8	42,52	47,84	26,30	80,19	99,69	174,18	90,80	26,10	79,63	100,06	174,54	90,48	28,32	27,05	75,51	80,54	7,67	6,63	74,37	72,60	71,93	69,61	93,98	93,69	126,73	126,40	12,79	4,92	5,00	5,01	5,11	8,89	6,34	23,54	1,86	3,56	24,72	3,18	574,11	2923,86	256,29	1334,73	2,12	6,39	26,80	3,07	3,93	3,90	29,68	18,42	19,64	21,98	21,12	29,53	18,30	28,63	0,93	2,25	0,73	2,12	2007,91	-0,08	1,46	1,27
9792	58,50	41,50	1	8	41,38	46,86	26,01	80,23	98,49	174,67	91,17	25,84	79,81	99,90	175,26	89,69	26,09	26,09	84,69	87,83	2,90	6,96	75,67	73,57	72,15	69,26	95,37	94,72	128,63	127,88	10,64	4,98	5,03	4,99	5,04	7,97	5,60	20,29	2,07	4,17	24,16	2,99	681,66	3615,44	229,33	1353,80	2,14	3,45	31,82	0,98	4,90	5,88	29,69	18,64	19,64	22,14	21,18	29,53	18,05	29,10	0,96	2,17	0,59	2,27	2007,63	-0,65	1,44	3,48
9795	54,72	45,28	1	8	41,87	47,93	26,52	80,50	99,21	173,57	91,60	26,52	81,10	99,17	174,75	89,84	36,00	19,51	69,57	90,24	16,33	12,20	75,30	73,23	70,11	68,70	93,89	93,19	125,94	124,56	10,20	5,13	4,96	5,24	5,10	8,16	9,19	26,53	3,85	3,85	23,61	2,91	633,24	3290,37	111,00	679,15	1,50	3,77	50,00	0,00	5,41	2,63	29,34	19,36	19,08	22,50	21,66	28,69	18,56	27,58	0,91	2,59	0,85	2,27	2007,28	-1,17	2,65	0,75
9797	60,78	39,22	1	8	43,85	49,39	25,21	76,74	96,84	173,50	87,25	25,30	76,55	97,92	173,74	87,96	29,79	30,61	78,89	79,59	3,23	8,16	73,29	72,71	69,72	67,42	92,61	93,88	124,29	126,89	7,07	5,23	4,90	5,07	4,98	9,68	6,58	18,68	0,00	2,02	25,57	3,33	795,82	4147,20	281,75	1576,85	1,77	8,91	41,30	0,00	6,67	6,52	28,85	18,60	20,22	22,40	20,88	29,28	19,00	28,68	0,98	2,75	0,74	2,15	2009,49	-0,10	1,39	1,14
9798	62,71	37,29	1	9	46,97	53,07	24,94	75,41	95,73	173,49	86,81	25,16	75,57	97,99	173,09	87,36	28,07	20,00	79,25	74,36	5,36	7,50	72,78	72,67	68,64	67,84	92,34	93,72	123,76	126,65	5,17	5,16	4,88	4,97	5,02	1,75	8,02	25,00	0,00	1,72	26,56	3,56	609,53	3104,15	301,70	1565,00	1,94	8,47	45,45	0,00	5,26	5,26	29,23	19,48	20,33	23,10	21,40	29,00	18,98	27,77	1,11	3,00	0,78	2,88	2009,66	1,21	2,52	4,44
9801	61,78	38,22	1	9	47,25	53,72	25,33	76,64	97,10	173,56	89,54	25,47	76,55	99,09	173,11	89,95	26,82	27,83	65,48	57,02	7,74	7,83	72,05	72,11	70,81	67,02	91,65	94,28	122,85	128,61	21,51	5,19	4,99	5,17	5,23	5,42	5,93	14,37	3,72	5,85	25,64	3,30	386,69	2104,87	277,20	1557,40	2,22	6,28	75,00	2,94	5,00	4,90	29,54	17,85	19,36	22,49	21,59	29,10	17,85	28,60	1,11	2,36	0,68	1,75	2009,85	0,23	1,02	1,05
9804	60,78	39,22	1	8	42,92	51,94	23,75	71,55	92,37	172,82	83,77	23,96	72,23	96,83	173,37	84,47	17,39	21,43	75,00	64,29	6,67	14,29	70,98	71,16	71,63	69,66	88,96	92,50	119,49	125,91	16,33	4,94	4,92	4,94	5,00	6,67	5,25	23,26	4,00	6,00	25,70	3,25	522,85	2763,75	260,50	1452,00	2,54	5,88	0,00	0,00	0,00	8,33	29,15	19,55	21,93	21,41	20,95	28,93	19,35	28,63	0,91	2,49	1,26	1,81	2010,00	-0,35	1,90	1,43
9822	60,66	39,34	1	8	42,69	47,24	25,06	76,21	96,87	173,39	87,72	25,32	77,29	100,11	174,37	89,13	27,78	34,21	75,47	69,44	11,11	21,05	73,82	72,41	71,13	68,78	92,75	93,31	123,48	128,51	12,07	5,30	4,89	5,21	4,91	7,41	6,67	23,08	0,00	0,00	23,69	2,92	463,74	2448,41	276,78	1513,63	2,47	4,92	100,00	0,00	8,33	13,16	29,05	19,64	20,48	22,55	22,20	28,91	18,23	28,84	1,02	2,50	0,59	1,83	2009,80	-0,73	1,32	2,04
9831	60,49	39,51	1	8	44,59	50,79	24,64	75,62	96,51	174,47	87,75	25,11	77,53	99,24	175,29	89,26	23,29	18,00	76,39	72,00	8,22	14,00	70,58	71,47	69,36	69,12	89,16	91,67	119,35	123,78	14,29	5,04	5,01	4,89	5,05	5,48	6,06	16,67	0,00	2,53	25,04	3,21	382,18	1967,65	280,84	1460,96	2,68	6,33	33,33	6,98	14,29	4,76	28,97	18,40	20,91	22,73	20,88	28,47	18,41	28,36	1,00	2,91	1,06	2,04	2009,80	-0,53	2,12	0,65
9843	54,67	45,33	1	9	47,49	54,60	25,80	78,90	98,50	174,88	89,55	26,36	80,31	101,17	174,51	90,92	32,43	40,74	63,24	60,00	5,80	7,27	71,61	71,75	69,24	66,63	91,39	95,18	123,64	131,84	8,33	5,02	4,96	4,92	5,27	5,80	5,44	12,33	1,35	6,76	24,81	3,16	367,32	1960,56	276,86	1508,29	2,47	5,33	0,00	3,85	3,85	7,84	29,45	19,09	20,49	22,64	22,00	28,73	18,81	27,71	1,09	2,49	0,82	1,73	2009,89	-0,67	1,63	1,79
9851	55,93	44,07	1	7	41,05	46,64	26,74	80,39	98,72	172,94	91,88	27,11	82,71	102,65	174,46	94,21	37,50	41,94	70,91	70,97	14,55	12,90	74,81	73,95	73,32	68,69	94,83	95,26	127,03	129,56	11,86	5,03	5,13	5,09	5,44	9,09	6,57	44,90	5,45	5,45	21,67	2,54	570,43	2870,54	186,74	952,07	2,03	5,17	25,00	3,57	0,00	0,00	28,78	18,91	20,26	22,37	20,78	29,22	18,13	28,24	1,21	2,71	0,87	2,19	2010,00	-0,89	2,82	2,62
9861	57,88	42,12	3	8	42,83	47,35	26,43	81,12	98,45	174,84	90,84	26,83	81,88	102,00	174,56	92,47	30,92	28,92	78,52	80,12	9,06	12,05	72,88	73,88	70,35	65,96	92,55	94,30	124,71	127,95	13,96	5,07	5,11	5,04	5,01	8,70	7,33	24,31	5,37	7,05	23,41	2,83	355,42	1839,78	209,04	1107,87	2,20	4,87	33,33	2,61	6,76	5,88	29,01	19,40	20,51	22,29	21,48	28,93	18,77	28,06	0,94	2,45	0,77	2,01	2009,96	-1,51	1,28	2,96
9862	48,75	51,25	1	7	41,15	46,15	25,29	78,98	95,67	175,78	89,06	25,26	78,05	98,91	175,27	88,29	37,33	33,33	75,00	79,17	12,50	20,83	73,70	72,40	69,48	64,23	92,06	92,87	122,35	125,83	13,33	5,27	4,91	4,97	4,97	8,33	7,29	15,71	1,28	2,56	23,71	2,96	384,82	1899,55	248,43	1217,61	1,94	7,50	30,56	2,56	5,26	12,82	29,48	18,72	19,58	21,42	21,20	29,75	18,32	28,35	1,14	2,56	0,71	2,23	2010,00	-0,14	2,12	3,27
9863	57,41	42,59	1	7	41,04	46,48	25,10	76,54	95,25	173,91	87,71	25,99	79,34	99,90	174,57	89,43	35,37	35,11	73,53	72,63	8,51	16,84	71,93	72,74	70,41	67,40	91,34	93,25	122,47	126,46	12,74	4,97	4,90	5,05	4,96	7,14	6,25	16,43	2,53	3,16	22,96	2,78	384,13	1985,02	222,91	1178,94	2,62	4,97	25,68	3,95	12,00	8,00	29,36	18,86	20,87	21,99	21,73	28,84	18,73	28,93	0,98	2,19	0,82	1,95	2009,95	-1,17	1,41	2,30
9864	66,10	33,90	1	7	39,59	46,59	25,00	75,13	95,81	173,12	86,49	25,83	77,03	98,68	172,29	88,85	29,31	25,81	75,86	80,65	6,90	6,45	71,53	73,06	70,07	66,39	90,15	93,82	120,75	127,48	8,62	5,08	4,72	5,05	4,88	10,34	5,06	25,86	0,00	0,00	25,21	3,24	443,15	2328,70	222,41	1225,00	2,03	6,78	41,94	0,00	0,00	8,70	29,43	18,57	19,93	22,09	22,93	29,37	17,66	28,31	1,05	2,46	0,67	2,00	2009,86	-0,36	1,73	2,20
9865	59,36	40,64	2	7	40,70	44,21	25,59	77,43	96,67	173,60	87,66	25,58	77,78	99,37	174,28	88,03	38,38	38,85	74,71	79,50	10,15	14,91	72,26	72,34	70,67	67,68	91,88	92,31	123,84	125,10	8,24	4,92	4,90	4,93	4,93	9,16	5,89	23,17	2,55	3,28	22,85	2,76	589,74	2958,09	244,51	1231,95	2,12	7,45	30,00	6,82	5,38	8,33	29,27	19,37	20,27	22,25	22,69	29,22	18,31	28,13	1,12	2,61	0,74	2,02	2009,87	-0,61	1,93	2,23
9866	60,78	39,22	1	7	40,40	44,40	25,88	79,13	98,22	174,88	89,07	26,25	80,35	101,57	175,18	90,91	29,00	26,47	78,13	86,76	15,31	8,82	72,43	71,66	69,03	66,39	91,96	92,33	124,50	125,80	11,11	4,92	4,82	5,03	4,99	4,08	5,44	26,04	3,06	3,06	23,39	2,82	252,98	1273,93	190,28	960,43	2,28	4,90	40,35	2,00	5,88	8,00	28,74	19,53	21,19	22,67	21,86	28,83	19,44	27,82	1,22	3,26	0,77	3,08	2009,84	-0,85	3,11	3,06
9891	57,01	42,99	1	8	42,48	48,97	25,52	78,29	98,57	174,36	89,38	25,68	79,57	98,22	175,66	89,48	24,74	22,22	78,35	83,33	13,13	11,11	72,05	72,34	74,30	69,24	91,56	93,29	123,95	125,58	9,71	5,06	4,90	5,16	4,93	6,06	7,80	29,90	2,83	3,77	24,31	3,11	633,81	3229,82	174,58	933,68	2,09	6,54	35,09	2,99	7,58	4,55	29,60	18,68	20,10	22,86	21,95	29,18	18,50	27,71	1,01	2,68	0,69	2,10	2009,93	-0,52	2,16	2,14
9893	62,90	37,10	1	9	45,60	49,80	26,18	78,73	99,33	173,39	89,82	25,53	76,80	98,78	173,31	88,71	35,00	34,15	82,22	78,05	11,67	12,20	74,95	71,30	70,37	70,02	94,11	92,59	127,15	125,89	12,90	5,39	5,10	5,45	4,97	10,00	5,90	20,34	6,56	6,56	24,39	3,20	555,49	2880,09	232,26	1263,96	1,41	8,06	30,77	0,00	7,32	2,44	28,93	19,38	19,14	23,11	21,56	30,05	18,48	28,54	1,54	2,53	0,92	2,68	2008,97	0,25	2,14	0,35
9901	60,22	39,78	3	8	43,61	48,08	26,37	80,30	100,56	173,88	89,84	25,98	79,55	100,66	174,53	90,53	29,41	28,66	71,69	70,73	10,18	11,38	73,73	72,76	70,83	68,63	93,11	94,84	125,64	128,99	12,86	5,06	4,97	4,94	4,98	11,11	6,68	20,55	3,19	3,19	24,03	2,99	524,67	2728,87	253,86	1374,86	1,80	7,30	38,10	4,55	5,92	4,58	29,84	19,00	19,56	22,10	21,83	29,26	18,20	28,50	1,03	2,57	0,86	2,01	2009,91	-1,72	2,82	2,47
9902	61,48	38,52	4	8	43,23	48,16	26,80	80,70	100,89	172,97	90,35	26,23	80,04	100,48	174,37	90,76	35,51	39,58	67,39	66,32	11,76	12,37	73,78	71,68	70,70	68,70	93,13	93,70	125,51	128,35	16,37	5,01	5,02	4,93	5,07	11,80	7,68	24,66	3,32	5,63	23,14	2,78	558,82	2885,86	259,66	1390,03	1,77	7,67	40,21	2,23	5,11	5,65	29,71	18,75	19,52	22,36	22,02	29,47	18,10	28,22	1,01	2,41	0,73	1,75	2009,92	-1,27	1,75	3,25
9903	52,92	47,08	2	8	42,36	46,68	25,99	80,61	99,62	175,50	89,23	25,35	79,07	98,78	176,23	89,04	23,44	17,96	84,50	83,83	9,23	8,38	73,15	71,97	69,70	67,17	91,63	92,78	122,57	125,70	12,14	5,06	4,90	4,99	4,96	8,89	5,29	19,55	2,09	2,44	23,11	2,81	506,48	2768,00	282,37	1647,44	1,80	5,15	29,31	2,10	7,64	6,94	30,36	18,06	19,41	21,77	22,23	29,78	17,53	29,30	0,95	2,27	0,59	1,82	2009,99	-0,15	1,53	1,64
9905	54,29	45,71	1	8	42,46	46,15	26,80	81,41	101,19	173,77	91,71	26,47	79,71	100,38	173,05	89,61	13,04	13,51	88,06	89,19	7,46	13,51	74,04	70,93	70,93	68,22	92,43	91,02	123,44	122,78	10,45	4,95	4,90	4,70	5,36	17,91	5,12	24,24	2,94	4,41	22,85	2,74	371,66	1864,82	192,03	966,70	1,72	8,57	23,33	0,00	3,23	9,68	30,12	18,25	18,80	22,59	23,00	30,00	16,69	28,05	0,85	2,33	0,75	1,36	2009,83	0,30	0,21	1,63
9914	50,75	49,25	1	8	40,96	48,10	25,39	78,82	99,26	175,38	86,66	25,43	80,50	100,26	178,08	88,14	18,03	26,47	84,75	85,29	6,67	11,76	72,36	73,79	71,87	68,41	92,84	94,59	126,46	127,77	9,23	4,76	4,95	4,78	5,03	8,33	3,86	8,33	6,06	7,58	24,56	3,12	599,37	3019,76	247,27	1259,27	2,25	3,03	28,13	3,33	10,00	10,00	29,60	17,91	19,24	22,70	21,98	28,26	17,98	28,21	1,12	2,88	0,34	2,31	2009,88	-0,18	3,04	1,59
9917	54,55	45,45	1	8	41,74	47,83	26,56	80,98	101,55	174,81	91,19	26,41	81,15	99,71	175,31	91,18	22,22	18,60	74,58	83,72	11,11	6,98	75,26	77,00	70,61	65,98	94,73	98,48	127,68	131,83	12,31	5,07	5,04	5,02	5,11	9,68	6,26	15,00	3,08	3,08	23,38	2,88	566,05	2868,36	144,36	759,91	2,12	4,55	19,44	5,26	5,26	7,89	29,70	18,52	19,93	22,71	21,55	28,93	17,64	28,45	0,86	2,21	0,60	1,79	2009,58	-0,30	0,91	0,35
9918	57,33	42,67	1	8	44,80	49,02	26,97	82,69	102,01	174,73	91,65	26,13	80,69	99,63	175,41	90,12	29,73	30,00	73,61	75,51	9,59	16,00	73,84	74,17	71,15	67,70	93,57	96,22	126,39	130,39	19,18	5,12	5,02	4,83	5,04	9,72	7,97	21,62	2,67	4,00	24,92	3,24	399,38	2119,26	225,51	1249,93	1,79	4,00	32,61	0,00	8,51	2,04	28,85	18,71	19,74	22,78	22,36	28,16	18,57	27,76	0,89	2,30	0,72	2,74	2009,73	-0,64	2,56	0,93
9919	57,28	42,72	4	8	43,32	48,19	25,60	78,81	99,80	174,91	88,86	25,69	79,54	99,16	175,68	89,24	26,50	24,56	73,60	75,99	5,56	9,61	74,02	72,80	70,78	69,44	93,35	93,39	125,60	125,80	11,65	4,94	4,95	4,93	5,06	7,89	5,71	21,68	2,64	3,61	24,40	3,09	548,75	2764,77	248,85	1265,30	1,90	5,74	34,54	2,72	8,56	3,50	29,81	18,93	19,81	22,18	21,61	29,25	18,32	28,63	0,86	2,31	0,73	2,13	2009,92	-2,05	1,45	2,02
9921	55,72	44,28	2	8	40,89	47,60	25,30	77,83	98,14	174,84	88,21	25,17	78,19	97,78	176,13	87,81	28,65	29,01	79,08	82,31	6,49	12,98	74,10	73,08	71,59	69,26	93,91	94,11	127,10	127,22	8,25	4,93	4,98	4,91	5,06	4,86	5,91	21,67	2,53	3,54	24,67	3,19	637,93	3350,23	255,69	1439,01	1,98	3,00	29,57	3,91	6,35	1,56	29,26	18,95	19,84	22,83	21,39	28,47	18,51	28,20	0,93	2,65	0,91	2,20	2007,49	-0,05	1,31	2,15
9922	62,32	37,68	1	8	43,29	48,77	26,04	79,04	99,23	173,83	89,12	26,18	79,15	100,42	173,74	90,38	24,24	27,45	76,36	72,55	4,48	13,73	72,72	71,15	69,68	65,64	92,52	92,15	125,26	124,95	7,25	5,08	5,04	5,16	5,09	4,48	5,76	21,54	1,47	1,47	25,75	3,35	535,68	2827,23	189,20	1094,82	2,02	5,80	38,24	6,25	8,33	6,25	28,57	19,41	21,17	22,74	20,27	27,85	19,22	28,18	1,33	2,39	0,84	2,31	2008,03	0,15	0,85	2,02
9931	61,67	38,33	1	8	46,63	51,24	27,09	80,61	101,82	172,20	90,22	25,99	77,61	100,58	172,45	90,44	36,21	37,50	64,81	54,17	7,27	8,33	73,22	73,66	68,63	67,09	92,87	95,38	124,73	129,09	19,30	4,92	5,00	5,09	5,03	9,09	5,59	14,29	5,17	5,17	23,49	2,85	510,50	2651,20	288,80	1542,70	2,00	6,67	41,94	0,00	8,00	12,00	28,93	20,48	20,76	22,20	21,55	29,46	19,57	27,95	1,34	2,06	1,09	2,00	2010,00	-2,00	2,09	3,17
9932	59,77	40,23	3	8	43,81	49,83	26,79	81,23	100,60	173,90	90,18	26,26	79,76	100,91	174,11	91,14	26,97	22,22	73,44	68,25	10,87	8,99	74,11	73,13	70,04	68,32	93,20	94,67	125,04	128,43	15,16	5,00	4,99	4,99	5,12	10,90	5,47	18,91	4,50	6,01	23,87	2,96	467,01	2491,02	233,64	1324,15	1,84	7,49	30,67	1,20	5,49	3,01	30,18	18,34	19,31	21,92	21,93	29,56	17,86	28,67	1,00	2,31	0,68	1,80	2009,94	-0,36	1,91	1,86
9933	60,56	39,44	1	8	46,06	51,05	27,63	82,62	101,61	172,88	91,97	27,10	80,63	102,26	172,53	93,23	41,48	45,83	62,40	60,56	20,47	13,70	73,94	72,43	71,87	69,43	93,72	94,41	126,70	129,20	19,57	5,07	5,11	5,01	5,19	7,87	8,62	30,89	6,02	8,27	23,77	2,91	487,86	2454,77	252,04	1275,64	1,73	10,00	39,22	3,03	12,31	6,06	29,66	19,35	20,17	21,52	21,44	28,96	18,52	28,70	1,11	2,32	0,86	1,61	2009,83	-2,62	3,14	2,06
9934	56,73	43,27	3	8	44,57	50,63	26,52	80,36	99,68	173,46	89,64	26,34	80,53	100,31	174,40	92,27	36,17	37,19	69,55	68,72	10,76	17,09	73,60	73,23	69,54	67,92	93,24	95,65	125,84	130,47	14,04	5,09	5,07	4,97	5,17	11,75	6,74	21,20	4,14	4,46	23,32	2,84	525,99	2782,58	294,80	1626,64	1,77	7,78	34,46	1,65	5,52	2,17	30,01	18,76	19,58	22,13	22,65	29,21	17,83	28,71	1,14	2,37	0,82	1,63	2009,95	-0,83	2,02	1,30
9936	54,17	45,83	1	8	44,33	47,38	27,00	82,35	100,36	174,13	91,20	26,92	82,63	100,83	174,78	92,48	46,02	52,31	66,67	70,77	6,42	12,31	73,92	72,83	71,34	70,95	93,10	95,05	125,53	129,47	18,42	5,20	4,98	5,11	5,02	10,19	9,16	30,56	3,45	6,03	21,89	2,48	580,04	2961,55	214,24	1132,56	1,75	8,33	42,11	3,45	11,86	3,39	29,15	19,51	19,78	22,23	22,17	29,52	17,70	28,49	1,42	2,28	1,08	1,68	2010,00	-1,07	1,18	2,26
9937	53,57	46,43	1	8	44,54	48,65	26,48	80,72	99,43	173,39	90,93	26,26	79,17	99,68	172,61	90,77	26,42	28,13	73,08	78,79	3,85	15,15	75,13	74,10	71,36	66,98	94,39	95,00	127,84	128,90	13,21	5,06	4,94	5,06	4,93	7,69	7,57	23,53	1,79	1,79	21,86	2,65	573,10	2628,29	325,98	1392,68	1,96	7,14	18,52	3,13	9,68	3,13	30,81	18,13	19,53	22,28	22,49	30,09	17,46	28,31	1,30	2,24	1,13	2,19	2009,93	0,30	1,66	2,46
