ZIPCODE	GENDER	GROUP_SIZE_CAT	AGE_CAT	AGE_T1	AGE_T2	BMI_T1	WEIGHT_T1	HIP_T1	WAIST_T1	HEIGHT_T1	BMI_T2	WEIGHT_T2	HIP_T2	WAIST_T2	HEIGHT_T2	EDUCATION_LOWER_T1	EDUCATION_LOWER_T2	WORK_T1	WORK_T2	LOW_QUALITY_OF_LIFE_T1	LOW_QUALITY_OF_LIFE_T2	DBP_T1	DBP_T2	HBF_T1	HBF_T2	MAP_T1	MAP_T2	SBP_T1	SBP_T2	HTN_MED_T1	CHO_T1	GLU_T1	CHO_T2	GLU_T2	RESPIRATORY_DISEASE_T1	PACKYEARS	SMOKING	METABOLIC_DISORDER_T1	METABOLIC_DISORDER_T2	LLDS	Quintile_LLDS	MWK_VAL	SCOR_VAL	MWK_NO_VAL	SCOR_NO_VAL	PREGNANCIES	OSTEOARTHRITIS_T1	SLEEP_QUALITY	DIAG_CFS_CDC	DIAG_FIBROMYALGIA_ACR	DIAG_IBS_ROME3	C_SUM_T1	A_SUM_T1	SC_SUM_T1	I_SUM_T1	E_SUM_T1	SD_SUM_T1	V_SUM_T1	D_SUM_T1	LTE_SUM_T1	LDI_SUM_T1	LTE_SUM_T2	LDI_SUM_T2	NSES_YEAR	NSES	MENTAL_DISORDER_T1	MENTAL_DISORDER_T2
9742	1	1	7	40,42	46,08	25,19	83,91	95,48	91,68	182,30	24,81	82,18	96,42	91,56	182,01	18,97	18,06	63,96	76,39	8,93	9,72	73,95	76,49	72,86	69,08	93,83	96,57	126,43	128,80	15,13	4,73	5,21	4,69	5,20	7,14	6,84	24,55	5,13	5,98	23,08	2,81	526,99	2966,78	403,13	2347,47	 	4,17	32,26	0,00	3,13	6,25	30,53	18,44	19,42	22,28	24,54	29,21	16,99	28,42	1,30	2,36	0,75	2,41	2009,84	-3,41	2,04	1,89
9742	2	1	8	43,69	49,08	25,71	72,68	97,78	86,31	168,11	26,27	74,49	101,12	87,58	168,46	21,34	21,11	61,22	64,44	12,58	14,44	68,65	67,93	73,83	72,35	88,11	90,17	119,48	124,35	15,66	4,91	4,98	5,05	4,99	11,26	5,20	13,46	4,38	5,63	25,61	3,37	462,79	2467,06	371,56	2010,90	1,44	7,19	54,55	6,49	14,67	12,99	28,90	19,07	20,73	23,45	22,37	28,41	19,21	27,45	1,18	3,29	1,01	2,92	2009,88	-3,43	2,77	4,62
9743	1	1	7	38,69	43,43	25,58	84,92	96,39	92,33	181,97	25,71	85,82	98,62	93,27	182,68	26,04	19,57	54,55	69,57	7,53	13,04	71,59	72,81	71,04	68,66	92,24	94,30	126,06	128,98	14,29	4,69	5,12	4,75	5,16	15,05	6,47	14,29	5,10	5,10	22,59	2,73	597,47	3282,20	390,84	2249,05	 	4,00	50,00	2,50	0,00	2,50	29,54	19,07	19,57	22,51	25,06	27,12	17,58	27,69	1,20	2,89	0,74	2,30	2009,72	-3,55	2,46	2,33
9743	2	1	8	42,00	50,94	25,49	72,48	98,32	86,81	168,84	26,21	74,12	101,09	88,24	168,30	32,43	40,24	47,10	59,26	17,99	19,51	69,19	68,49	74,96	71,87	88,50	91,51	119,88	127,52	16,56	5,05	4,92	5,20	5,19	11,59	5,11	13,57	2,05	2,05	24,88	3,19	424,70	2228,37	310,63	1658,01	1,42	11,92	65,63	2,82	4,48	8,45	28,46	19,21	21,62	23,53	22,79	27,12	19,98	27,46	1,27	3,43	1,08	2,82	2009,85	-3,60	3,96	4,29
9744	2	1	8	44,86	50,66	26,33	74,02	98,93	88,59	167,50	26,82	75,25	102,93	90,72	167,50	36,25	40,00	64,86	65,31	9,46	12,00	69,73	69,13	73,95	70,15	88,66	92,24	118,93	127,15	8,75	5,28	5,01	5,02	5,51	9,46	5,42	13,16	6,17	8,64	24,34	3,01	476,96	2440,96	258,22	1347,30	1,91	8,64	54,55	4,55	4,65	4,55	29,15	19,85	21,25	21,92	20,52	27,60	19,42	28,34	1,37	2,88	0,75	2,00	2009,90	-0,42	2,83	1,76
9745	2	1	8	44,98	48,79	25,52	72,98	97,39	87,15	168,81	25,43	72,77	99,46	86,52	169,00	34,38	30,61	74,19	72,92	8,06	6,12	70,41	68,66	71,48	69,64	89,70	90,86	120,30	124,88	6,35	5,09	5,00	5,15	5,06	8,06	4,93	14,52	3,03	3,03	24,33	3,12	397,68	2154,83	280,25	1567,67	1,86	4,55	50,00	2,27	4,76	6,67	30,22	18,31	19,60	22,76	21,94	29,15	18,19	28,53	1,03	3,20	0,57	2,17	2009,94	-0,09	1,84	1,56
9746	1	1	7	39,78	44,40	25,29	83,81	95,90	91,47	181,23	25,44	84,39	97,40	91,81	181,89	9,56	10,23	88,06	90,91	6,72	1,14	72,54	73,31	70,54	65,85	91,50	93,13	122,65	124,93	6,38	4,94	5,09	4,99	5,18	9,70	4,45	14,71	0,69	2,07	23,87	2,96	438,67	2464,88	300,44	1773,73	 	3,42	23,40	0,00	1,39	1,39	31,51	16,77	16,89	21,58	23,84	30,21	15,74	29,32	0,90	2,07	0,46	1,76	2009,81	1,96	0,74	0,68
9746	2	1	7	40,21	44,64	24,59	70,80	95,41	83,92	169,40	24,78	71,62	98,78	83,88	169,87	16,18	17,43	82,04	88,07	7,65	8,26	68,81	68,28	73,16	69,42	86,72	87,53	115,44	118,23	5,14	4,85	4,87	4,86	4,82	7,06	4,99	13,86	0,00	1,16	25,12	3,22	382,46	2036,09	250,78	1377,69	1,71	6,15	34,04	4,08	5,10	8,25	30,49	18,25	19,77	21,90	21,69	29,13	18,37	28,77	0,95	2,51	0,60	2,39	2009,84	1,96	1,35	1,82
9751	1	1	9	50,35	56,30	25,95	86,23	96,97	94,21	182,03	26,16	86,16	99,84	96,27	181,18	9,68	12,50	74,14	68,29	1,72	12,20	74,94	74,61	70,06	68,27	94,56	94,41	125,73	126,14	9,52	5,05	5,07	5,14	5,16	6,90	6,38	13,56	0,00	0,00	23,70	2,83	366,94	2064,35	282,04	1639,81	 	9,52	45,45	0,00	0,00	3,03	31,57	17,40	17,74	21,83	22,34	30,04	15,96	29,13	0,72	2,06	0,60	1,51	2009,87	0,38	0,50	0,40
9751	2	1	9	47,54	52,92	24,40	69,34	95,27	84,14	168,19	24,70	70,57	99,04	82,44	168,85	14,12	18,64	67,07	64,41	1,20	6,78	70,00	69,08	70,80	69,23	89,66	91,20	120,60	126,39	11,24	5,03	4,85	5,00	4,87	7,23	4,04	12,35	1,16	1,16	27,58	3,83	382,14	2135,19	362,27	2035,84	2,04	15,73	56,25	4,26	10,42	10,42	30,06	18,22	19,91	23,24	21,22	28,84	17,94	28,50	0,97	2,55	0,77	2,02	2009,91	0,37	2,22	1,43
9752	1	1	10	52,29	55,40	25,50	85,30	96,81	93,39	182,74	25,21	84,53	98,21	93,32	183,09	12,24	6,25	68,18	65,63	4,35	9,38	76,29	76,47	67,98	64,85	96,57	98,94	129,69	135,35	18,37	5,44	5,08	5,20	5,06	8,70	9,76	17,02	0,00	0,00	24,88	3,16	384,36	2061,14	371,48	1996,70	 	2,00	20,00	0,00	0,00	3,70	31,46	17,71	19,20	20,86	22,32	30,20	15,86	29,60	0,95	1,70	0,84	1,90	2009,76	0,93	1,24	1,06
9752	2	1	9	50,59	54,58	24,56	69,98	95,12	84,69	168,92	24,61	69,99	98,98	84,34	168,70	13,48	1,82	54,76	61,82	6,98	7,27	69,42	68,85	70,77	70,78	89,40	90,77	120,54	125,38	10,00	5,54	4,86	5,44	4,83	10,47	6,25	14,12	2,25	2,25	27,85	3,73	436,95	2297,20	322,85	1726,70	2,05	12,22	27,27	2,04	8,16	4,08	29,41	17,89	18,65	22,54	20,76	29,11	18,07	28,04	1,11	2,27	0,76	2,04	2009,87	0,92	1,83	1,35
9753	1	1	8	45,93	51,35	25,24	83,06	95,36	91,63	181,14	25,58	83,77	97,69	93,29	180,87	19,70	12,50	85,48	72,92	7,69	8,33	74,39	75,61	67,97	66,47	93,96	97,24	125,54	131,06	10,14	4,84	5,09	4,97	5,19	15,63	7,94	13,85	2,82	5,63	25,06	3,16	450,52	2544,73	346,68	2025,52	 	7,14	14,29	0,00	2,27	2,22	29,97	18,10	18,41	21,76	23,14	29,83	17,34	29,38	0,90	2,06	0,68	1,77	2009,94	0,36	0,43	1,88
9753	2	1	9	48,61	53,35	24,42	69,02	96,59	83,98	168,22	24,08	68,29	97,95	82,63	168,38	29,17	21,05	69,57	71,93	6,45	8,62	70,45	69,78	71,47	68,46	89,76	91,37	120,41	124,49	10,42	5,17	4,97	5,03	5,16	10,87	3,78	9,38	4,17	6,25	27,52	3,71	390,16	2081,10	325,75	1759,01	2,07	15,46	33,33	2,00	8,00	8,00	29,66	18,51	20,63	22,49	21,54	28,87	19,23	28,99	0,78	2,35	0,76	2,56	2009,88	0,36	1,69	1,79
9761	1	1	10	51,42	57,63	25,83	84,28	96,28	93,71	180,05	26,13	85,58	98,63	95,28	180,87	21,54	15,56	61,29	57,78	7,94	4,44	73,59	74,06	70,32	67,61	93,45	96,94	125,36	132,55	23,19	5,03	5,30	4,96	5,41	7,94	9,58	14,29	5,88	8,82	24,54	3,05	456,26	2445,49	345,09	1889,61	 	8,70	33,33	0,00	0,00	0,00	31,18	18,02	17,43	21,06	22,82	30,69	15,94	29,69	0,93	1,92	0,78	1,07	2009,88	0,13	1,81	0,66
9761	2	1	10	51,80	56,99	26,12	73,96	99,88	88,61	168,21	26,43	73,98	101,99	89,80	167,33	31,96	26,98	64,44	57,14	6,52	7,94	71,97	70,75	72,25	70,31	92,40	93,69	123,93	128,70	15,46	5,28	4,94	5,25	4,97	10,87	5,49	8,42	5,00	6,00	27,48	3,70	463,71	2350,52	306,49	1564,43	1,97	16,16	33,33	1,69	5,08	3,39	28,98	18,24	20,09	21,96	19,84	29,11	19,21	28,24	1,24	2,42	0,84	1,79	2009,88	0,13	1,55	0,48
9765	2	1	9	50,54	56,23	25,41	71,81	97,98	85,78	168,27	25,92	71,53	99,58	85,10	166,29	22,95	22,22	57,63	47,22	6,67	8,33	69,67	71,54	70,20	71,13	88,59	93,59	118,49	128,33	11,67	5,15	4,83	5,37	4,80	6,67	3,92	10,17	0,00	0,00	27,10	3,77	391,50	2072,71	291,66	1573,48	2,18	9,84	0,00	0,00	0,00	6,06	30,33	18,23	19,83	22,15	20,48	29,46	18,25	28,50	0,87	2,15	0,64	1,72	2009,93	0,60	1,67	1,73
9771	1	1	8	43,94	51,17	26,08	85,25	99,43	92,93	180,25	25,87	83,87	97,98	94,32	179,83	23,08	29,55	78,13	77,27	12,12	9,09	77,24	76,22	70,51	69,11	96,91	96,76	130,24	129,63	20,00	5,10	5,14	5,05	5,20	7,69	6,90	14,29	2,99	2,99	23,11	2,82	837,68	4497,39	340,15	2009,76	 	4,29	17,95	0,00	0,00	5,26	30,17	18,56	19,50	21,34	21,83	30,11	17,66	30,12	0,70	2,20	0,81	1,77	2009,83	0,12	2,16	3,17
9771	2	1	8	42,22	48,04	26,47	74,82	101,57	85,70	168,03	26,61	76,66	102,62	87,82	170,02	26,67	21,28	70,42	65,96	4,05	10,64	74,57	71,94	74,38	73,06	92,78	94,07	123,18	128,80	10,00	4,84	4,97	4,98	5,11	10,81	4,47	18,67	4,94	6,17	25,52	3,41	503,73	2605,35	271,83	1445,85	2,21	4,88	29,79	2,33	7,14	4,65	29,44	19,14	20,80	22,54	21,39	28,54	19,09	27,87	0,84	2,31	0,55	2,41	2009,76	0,12	2,70	1,55
9774	2	1	8	43,83	50,97	25,36	72,14	99,83	83,31	168,70	24,14	69,29	98,63	80,84	169,50	18,87	21,88	75,00	84,85	13,73	12,12	73,30	74,21	69,61	69,03	92,26	96,79	123,31	131,79	13,21	4,85	4,85	5,07	4,84	10,00	3,54	20,00	1,96	1,96	25,56	3,40	489,87	2524,04	240,85	1278,94	1,82	0,00	33,33	3,33	6,67	3,33	29,11	18,38	21,13	23,11	20,91	29,53	19,40	27,67	0,83	2,81	0,31	2,44	2009,78	0,52	1,68	0,00
9781	1	6	9	43,72	50,06	25,77	84,63	98,04	93,45	180,65	25,84	85,75	97,94	94,05	182,07	29,07	25,93	50,58	78,04	6,88	8,90	76,89	76,68	71,65	68,22	97,28	97,91	132,74	131,36	13,90	5,01	5,20	5,01	5,39	9,66	8,51	22,62	5,43	6,99	23,07	2,79	715,87	3805,39	286,48	1658,42	 	5,24	28,49	1,06	2,39	2,10	29,85	18,55	18,44	21,86	22,91	29,72	17,38	28,77	0,97	2,00	0,70	1,92	2006,88	0,07	1,43	1,56
9781	2	8	8	43,38	49,14	25,81	73,57	99,89	86,98	168,67	25,91	73,91	100,62	86,43	168,92	33,29	28,94	48,09	74,18	8,21	12,39	72,39	70,34	74,29	70,41	91,95	92,19	124,33	125,86	11,98	4,97	4,92	5,03	4,96	7,09	5,46	22,97	1,47	2,83	25,37	3,29	532,19	2719,52	269,40	1405,54	2,08	6,09	39,03	2,83	7,85	5,66	29,24	18,96	20,47	22,46	20,81	29,26	19,25	28,34	1,07	2,38	0,84	2,16	2006,89	0,06	2,20	2,07
9791	1	2	8	42,72	47,51	26,25	86,71	97,70	94,47	180,88	26,14	86,95	98,11	94,81	182,08	29,07	23,81	81,88	87,16	5,78	6,76	77,30	76,15	70,77	68,07	97,35	96,77	131,94	129,19	11,97	5,08	5,20	4,98	5,35	7,56	8,54	28,50	2,59	4,31	22,93	2,75	661,91	3427,22	237,25	1303,88	 	5,39	23,40	2,27	2,27	2,27	30,24	18,18	18,43	21,26	23,03	30,05	17,17	29,22	0,99	2,00	0,66	2,18	2007,89	-0,08	0,95	0,97
9791	2	3	8	42,39	48,05	26,34	75,87	101,00	88,36	169,75	26,08	75,05	101,28	87,76	169,82	27,84	28,91	71,60	76,74	8,88	6,56	72,43	70,37	72,69	70,58	91,75	91,74	123,29	124,63	13,33	4,81	4,87	5,04	4,95	9,74	4,96	20,36	1,39	3,07	25,79	3,43	521,99	2625,05	267,59	1353,05	2,12	7,05	29,13	3,54	4,91	4,85	29,32	18,57	20,39	22,43	19,93	29,21	19,00	28,27	0,90	2,41	0,77	2,09	2007,93	-0,09	1,80	1,45
9792	1	1	8	42,11	47,59	26,84	90,83	99,34	97,20	182,81	26,43	89,58	98,83	96,29	183,74	28,07	28,26	90,00	91,30	3,51	8,70	78,11	76,35	70,61	66,65	98,34	96,50	133,20	128,46	15,25	4,99	5,19	4,96	5,19	10,53	7,27	26,32	4,92	6,56	22,88	2,68	817,61	4381,43	214,27	1364,69	 	3,28	23,68	0,00	2,70	5,41	30,29	18,29	18,47	22,21	23,02	30,40	16,89	29,47	0,86	1,75	0,51	2,00	2007,57	-0,64	1,01	2,70
9792	2	1	8	40,86	46,38	25,43	72,71	97,88	86,90	168,90	25,46	73,38	100,61	85,34	169,68	24,69	24,64	81,03	85,51	2,47	5,80	73,94	71,74	73,24	70,97	93,27	93,55	125,40	127,51	7,32	4,97	4,92	5,01	4,94	6,17	4,40	16,05	0,00	2,41	25,09	3,21	594,00	3121,58	239,04	1346,78	2,14	3,57	38,00	1,54	6,15	6,15	29,26	18,90	20,44	22,09	19,88	28,92	18,88	28,83	1,04	2,48	0,64	2,45	2007,67	-0,65	1,74	3,91
9797	2	1	8	43,11	47,63	24,52	70,24	96,04	82,26	168,57	24,99	71,76	98,76	84,38	169,45	33,93	36,67	75,93	80,00	5,36	6,67	72,08	71,15	71,13	69,00	90,34	92,24	120,11	124,85	6,67	5,18	4,87	5,02	4,93	12,50	5,56	14,81	0,00	1,64	26,94	3,58	517,56	2755,10	270,79	1521,25	1,77	8,06	51,72	0,00	3,57	10,34	28,78	18,42	20,88	22,58	20,27	28,81	19,46	28,61	1,11	2,85	0,66	2,69	2009,55	-0,12	1,79	1,48
9801	1	1	8	45,88	51,44	25,40	83,28	94,96	92,16	180,13	25,28	81,77	96,33	92,93	179,32	13,64	14,29	61,90	57,14	11,11	11,90	73,59	72,74	70,14	65,51	93,23	93,94	124,71	127,17	25,71	5,04	5,14	4,98	5,36	8,06	7,87	15,63	5,56	5,56	24,37	3,02	424,59	2329,00	313,00	1771,05	 	4,11	100,00	2,56	10,26	2,56	30,12	16,96	17,62	22,00	23,62	30,04	16,08	28,88	0,97	2,11	0,62	1,86	2009,89	0,23	1,13	0,00
9801	2	1	9	48,09	55,19	25,29	72,53	98,42	87,92	169,50	25,60	73,14	100,89	88,01	169,06	34,51	35,62	67,62	56,94	5,71	5,48	71,10	71,69	71,22	68,00	90,68	94,50	121,69	129,54	18,97	5,29	4,90	5,30	5,14	3,85	4,80	13,64	2,59	6,03	26,44	3,49	365,04	1976,80	256,74	1435,32	2,22	7,63	60,00	3,17	1,64	6,35	29,19	18,37	20,40	22,78	20,36	28,54	18,91	28,44	1,20	2,52	0,71	1,69	2009,83	0,23	0,95	1,67
9861	1	1	8	43,56	48,69	26,51	88,72	96,85	94,86	182,74	26,29	87,36	98,33	95,25	182,16	30,95	28,99	84,80	85,51	9,68	13,04	76,65	78,42	70,02	64,93	96,60	98,58	130,43	132,86	14,06	5,17	5,29	5,07	5,10	11,20	11,10	31,67	5,60	7,20	22,36	2,56	349,29	1810,50	207,52	1101,67	 	5,47	26,67	1,67	3,33	3,33	29,40	19,40	19,06	21,83	22,67	29,40	17,72	28,06	0,91	2,31	0,87	2,12	2009,91	-1,50	0,56	1,86
9861	2	1	8	42,30	46,50	26,36	75,59	99,61	87,92	169,10	27,18	78,35	104,37	90,67	169,64	30,90	28,87	73,99	76,29	8,62	11,34	70,13	70,94	70,60	66,62	89,58	91,54	120,52	124,77	13,89	4,99	4,98	5,02	4,94	6,90	4,65	19,05	5,20	6,94	24,15	3,03	359,70	1860,23	210,09	1112,21	2,20	4,44	37,50	3,23	9,09	7,53	28,73	19,40	21,55	22,62	20,59	28,58	19,53	28,06	0,97	2,55	0,70	1,92	2010,00	-1,52	1,81	3,70
9863	1	1	7	40,87	45,74	25,41	83,51	94,62	92,32	180,53	25,92	85,11	97,47	93,13	181,01	40,98	42,50	78,95	75,00	5,08	20,00	73,83	74,72	70,13	67,89	94,16	95,24	127,41	129,00	10,61	4,96	5,07	4,93	5,09	10,17	8,55	24,14	1,47	2,94	22,29	2,71	482,56	2468,65	209,92	1105,42	 	5,80	20,00	6,06	3,13	6,25	29,27	19,04	19,98	22,02	23,13	29,63	17,63	29,33	0,96	2,21	0,50	1,20	2009,94	-1,17	0,48	0,42
9863	2	1	7	41,16	47,03	24,88	71,37	95,72	84,28	169,00	26,05	74,98	101,74	86,63	169,72	31,40	29,63	69,62	70,91	10,98	14,55	70,51	71,25	70,62	67,03	89,23	91,75	118,77	124,54	14,29	4,97	4,77	5,14	4,85	4,94	4,63	10,98	3,33	3,33	23,45	2,83	321,96	1679,58	231,12	1225,37	2,62	4,35	29,55	2,33	18,60	9,30	29,42	18,73	21,49	21,97	20,76	28,29	19,51	28,65	1,00	2,18	1,06	2,51	2009,96	-1,17	2,07	3,50
9865	1	1	8	41,52	44,51	25,32	82,82	94,65	91,50	180,03	25,37	83,20	96,96	91,72	180,79	44,04	45,31	81,19	81,54	9,62	15,38	74,08	75,03	68,64	65,61	94,42	94,75	128,27	127,76	8,04	5,10	5,08	5,09	5,16	9,90	6,51	25,24	2,70	2,70	20,45	2,27	861,31	4235,12	257,65	1216,82	 	6,09	24,53	10,71	3,64	3,57	29,55	19,47	18,84	22,00	24,36	29,97	17,15	28,16	1,12	2,42	0,78	1,98	2009,86	-0,60	2,04	2,91
9865	2	1	7	40,13	43,99	25,77	73,73	98,06	85,04	169,20	25,74	73,78	101,15	85,30	169,48	34,57	34,41	70,63	78,13	10,49	14,58	71,01	70,36	72,07	69,21	90,13	90,51	120,79	123,13	8,38	4,80	4,77	4,82	4,77	8,70	5,50	21,79	2,45	3,68	24,34	3,06	428,32	2199,02	236,71	1240,94	2,12	8,38	33,77	3,95	6,67	11,84	29,09	19,31	21,17	22,41	21,64	28,75	19,05	28,11	1,12	2,74	0,72	2,04	2009,88	-0,61	1,86	1,75
9866	2	1	7	40,34	44,26	26,13	75,36	99,41	87,36	169,94	26,78	77,58	103,70	89,41	170,45	26,23	26,19	70,00	85,71	11,67	9,52	71,27	71,04	70,37	68,18	90,10	91,65	120,85	124,06	9,84	4,85	4,79	5,06	5,00	5,00	4,21	26,67	3,28	3,28	24,33	3,00	195,62	995,67	169,44	864,76	2,28	6,45	45,95	2,94	8,82	8,82	27,95	19,24	22,24	22,64	20,95	27,79	20,20	27,58	1,22	3,53	0,61	3,27	2009,87	-0,85	3,35	4,42
9891	2	1	8	43,70	49,46	25,66	73,48	99,83	86,30	168,90	25,70	73,77	98,48	84,72	169,10	24,14	25,00	71,93	79,55	10,34	11,36	70,80	69,73	73,89	69,69	89,61	91,16	119,64	123,76	10,17	4,94	4,81	5,16	4,76	8,62	6,10	25,86	3,28	3,28	26,18	3,61	410,00	2096,00	156,72	829,61	2,09	8,20	41,67	5,00	10,00	7,69	29,44	18,80	20,66	23,16	20,66	29,39	18,71	27,93	1,03	3,09	0,83	2,24	2009,93	-0,52	2,96	2,80
9901	1	1	8	43,48	48,30	26,77	90,29	100,85	96,34	183,11	26,37	88,79	100,53	96,65	183,17	29,93	23,94	77,61	76,06	9,63	9,72	77,19	75,36	69,87	67,63	97,20	96,89	131,51	130,98	10,07	5,02	5,13	4,84	5,20	13,33	7,54	22,56	2,86	2,86	22,37	2,66	690,59	3637,78	263,57	1502,69	 	8,45	24,66	1,52	4,62	4,62	30,52	19,33	18,43	21,75	23,22	30,07	17,07	28,39	0,95	2,26	0,69	1,76	2009,97	-1,75	2,22	1,85
9901	2	2	8	43,70	47,91	26,11	73,71	100,36	85,56	167,78	25,68	72,56	100,76	85,90	168,00	29,06	32,26	67,68	66,67	10,55	12,63	71,44	70,79	71,46	69,38	90,41	93,29	121,77	127,50	14,69	5,09	4,86	5,03	4,81	9,60	6,08	19,17	3,41	3,41	25,19	3,23	414,36	2124,60	247,41	1289,88	1,80	6,54	48,42	6,82	6,90	4,55	29,36	18,78	20,34	22,34	20,89	28,71	18,99	28,57	1,09	2,80	0,99	2,21	2009,87	-1,70	3,22	3,00
9902	1	1	8	43,46	47,53	26,30	86,53	98,34	94,16	180,34	26,07	86,12	97,54	93,99	181,02	32,65	39,24	74,31	72,15	6,94	5,06	76,60	72,95	69,24	67,73	96,10	93,87	129,74	127,68	13,91	4,90	5,11	4,80	5,17	5,59	8,63	24,31	2,61	5,23	22,06	2,57	713,23	3761,73	256,30	1477,07	 	5,13	27,78	1,30	1,33	2,63	30,19	18,39	18,53	21,75	23,36	30,23	16,93	28,65	0,83	1,93	0,63	1,47	2009,90	-1,27	0,79	1,74
9902	2	2	8	43,08	48,62	27,12	77,04	102,49	87,96	168,36	26,36	75,53	102,67	88,36	169,44	37,29	39,82	63,00	62,28	14,78	17,39	72,02	70,75	71,61	69,41	91,27	93,58	122,86	128,84	17,92	5,08	4,96	5,03	5,00	15,65	7,10	24,89	3,78	5,88	23,82	2,91	463,13	2343,06	261,73	1336,09	1,77	9,27	47,54	2,94	7,92	7,92	29,43	18,97	20,12	22,74	21,21	29,02	18,81	27,96	1,13	2,71	0,80	1,94	2009,94	-1,28	2,35	4,40
9903	1	1	8	42,06	46,35	25,59	85,41	97,57	92,49	181,69	25,22	84,54	97,19	91,85	182,62	22,22	12,20	84,13	89,02	11,11	7,32	74,89	74,51	68,54	67,74	93,50	94,56	125,80	127,02	10,08	5,14	5,02	5,01	5,16	6,40	5,28	21,31	2,22	2,96	22,13	2,59	519,51	2987,99	301,07	1895,80	 	2,92	29,87	1,43	5,63	9,86	31,05	17,39	18,09	21,32	23,94	30,73	16,28	29,98	0,96	2,04	0,55	1,79	2010,00	-0,15	0,91	1,53
9903	2	1	8	42,63	47,01	26,35	76,33	101,44	86,34	169,99	25,48	73,53	100,39	86,21	169,78	24,49	23,53	84,83	78,82	7,59	9,41	71,60	69,41	70,74	66,60	89,96	90,98	119,71	124,37	13,91	4,99	4,79	4,98	4,76	11,03	5,31	18,06	1,97	1,97	23,94	2,99	495,91	2589,46	267,19	1445,88	1,80	7,14	28,87	2,74	9,59	4,11	29,77	18,64	20,52	22,15	20,78	28,96	18,61	28,72	0,95	2,46	0,64	1,85	2009,97	-0,15	2,07	1,74
9919	1	1	8	43,32	48,02	25,61	85,51	98,96	93,12	181,91	25,47	85,59	97,69	92,83	183,00	22,62	20,00	80,49	82,46	4,24	6,96	76,72	76,27	69,92	68,23	96,41	96,48	130,44	128,39	11,36	4,92	5,11	4,86	5,28	6,75	6,58	21,34	3,93	5,06	22,61	2,65	662,30	3393,73	258,28	1373,63	 	4,49	25,49	2,80	6,54	0,93	30,20	18,35	18,32	21,43	23,65	30,24	16,70	29,18	0,76	1,90	0,70	1,93	2009,93	-2,05	0,87	1,95
9919	2	2	8	43,33	48,33	25,59	73,81	100,43	85,69	169,69	25,86	74,90	100,28	86,49	170,06	29,31	27,71	68,70	71,52	6,49	11,45	72,01	70,14	71,43	70,38	91,07	91,02	121,99	123,82	11,86	4,96	4,83	4,99	4,91	8,70	5,09	21,93	1,68	2,53	25,65	3,39	470,21	2329,79	242,33	1190,37	1,90	6,67	40,82	2,67	10,00	5,33	29,53	19,34	20,88	22,74	20,14	28,54	19,47	28,23	0,92	2,59	0,75	2,27	2009,92	-2,05	1,86	2,07
9921	1	1	8	40,70	47,03	25,12	84,08	97,27	91,57	182,16	25,18	84,07	96,76	91,82	182,63	29,63	31,58	85,07	83,93	7,41	8,77	74,98	74,73	70,64	68,47	95,19	95,30	130,03	128,50	7,06	5,01	5,04	4,91	5,21	4,94	7,27	20,25	2,30	2,30	23,03	2,76	904,03	4810,79	264,14	1611,36	 	3,37	31,37	1,79	1,85	0,00	29,76	18,72	19,48	22,78	22,11	29,05	17,88	28,37	0,73	2,62	0,91	2,09	2007,44	-0,05	1,41	2,44
9921	2	1	8	41,04	48,09	25,45	72,87	98,84	85,54	169,03	25,17	73,05	98,66	84,30	170,45	27,88	27,03	74,42	81,08	5,77	16,22	73,41	71,65	72,35	69,95	92,88	93,07	124,78	126,11	9,17	4,88	4,93	4,91	4,93	4,81	4,84	22,77	2,70	4,50	25,94	3,53	447,87	2306,97	249,65	1315,90	1,98	2,70	28,13	5,56	9,72	2,78	28,85	19,12	20,12	22,88	20,84	28,02	19,01	28,07	1,09	2,66	0,90	2,28	2007,54	-0,06	1,22	1,92
9932	1	1	8	44,98	51,49	26,49	87,48	98,37	93,96	181,47	26,04	86,13	97,89	94,61	181,69	25,37	16,22	73,44	71,62	8,53	8,11	75,80	76,11	68,84	67,74	95,19	96,31	128,34	128,36	13,97	5,04	5,11	4,95	5,34	5,43	6,66	16,67	4,44	5,93	22,82	2,71	501,18	2751,90	259,82	1545,06	 	7,19	23,08	0,00	0,00	1,64	30,73	18,10	17,96	21,30	23,37	29,94	16,46	29,59	0,98	2,20	0,60	1,52	2009,97	-0,36	1,43	1,29
9932	2	2	8	43,03	48,74	26,99	77,02	102,11	87,64	168,81	26,41	75,66	102,85	88,90	169,22	28,06	26,09	73,44	66,09	12,44	9,57	72,96	71,19	70,86	68,69	91,86	93,60	122,81	128,48	15,94	4,97	4,90	5,01	4,98	14,58	4,69	20,43	4,55	6,06	24,58	3,13	444,50	2319,10	216,39	1178,58	1,84	7,69	35,71	1,90	8,82	3,81	29,81	18,50	20,19	22,33	20,98	29,31	18,78	28,07	1,01	2,40	0,73	1,98	2009,92	-0,36	2,23	2,24
